booking_id,rental_company,pickup_country,customer_segment,vehicle_class,booking_date,pickup_year,pickup_month,lead_time,rental_days,daily_rate,total_revenue,adults,children,is_cancelled,payment_type,loyalty_tier,insurance_opted,child_seat_requested
DN709470,DriveNow,IND,Loyalty Club,Premium SUV,2025-07-13,2025,September,59,7,4119.26,28834.82,1,0,0,Cash,Platinum,0,0
DN709471,DriveNow,IND,Loyalty Club,Sedan,2026-08-31,2026,September,23,6,2373.19,14239.14,1,1,0,UPI,Silver,1,0
DN709472,EcoRent,MYS,Online TA,SUV,2025-03-01,2025,April,50,8,4215.55,33724.4,1,1,0,Corporate Billing,None,1,0
DN709473,RoadKing,ARE,Loyalty Club,Hatchback,2024-01-22,2024,February,30,4,1579.71,6318.84,2,0,0,UPI,None,1,0
DN709474,CityWheels,JPN,Online TA,Hatchback,2025-07-06,2025,July,2,7,1502.78,10519.46,2,0,0,Corporate Billing,None,0,0
DN709475,PrimeCars,IND,Direct,Sedan,2024-12-28,2025,February,48,1,2410.92,2410.92,1,0,0,UPI,Silver,1,0
DN709476,DriveNow,GBR,Corporate,Sedan,2026-01-13,2026,February,37,6,2431.37,14588.22,2,0,0,Debit Card,Gold,0,0
DN709477,CityWheels,DEU,Online TA,Van,2026-02-21,2026,May,74,6,3908.33,23449.98,1,0,1,Credit Card,None,1,1
DN709478,RoadKing,GBR,Online TA,Sedan,2024-10-19,2024,November,39,6,2539.25,15235.5,3,0,0,Credit Card,None,0,0
DN709479,RoadKing,IND,Direct,SUV,2026-06-13,2026,July,27,10,3253.0,32530.0,1,0,0,Corporate Billing,Silver,0,0
DN709480,CityWheels,ZAF,Direct,Hatchback,2025-04-05,2025,June,63,6,1506.45,9038.7,5,0,0,Credit Card,Platinum,1,0
DN709481,DriveNow,USA,Online TA,Sedan,2024-03-31,2024,May,34,13,2164.41,28137.33,2,0,0,Cash,None,0,1
DN709482,PrimeCars,IND,Offline TA/TO,SUV,2026-04-09,2026,May,44,2,3153.55,6307.1,1,0,0,Cash,Silver,0,1
DN709483,RoadKing,SGP,Online TA,Hatchback,2024-07-13,2024,August,32,10,1634.75,16347.5,3,1,0,Credit Card,Gold,0,0
DN709484,PrimeCars,AUS,Offline TA/TO,Hatchback,2024-05-07,2024,May,1,8,1595.5,12764.0,3,3,0,Credit Card,Gold,0,1
DN709485,DriveNow,IND,Corporate,SUV,2025-06-25,2025,July,21,3,3390.42,10171.26,2,1,0,Debit Card,Gold,0,0
DN709486,PrimeCars,GBR,Offline TA/TO,Sedan,2024-02-21,2024,March,34,7,2596.43,18175.01,2,0,1,Debit Card,None,0,0
DN709487,DriveNow,IND,Direct,SUV,2024-02-06,2024,March,37,7,3182.37,22276.59,3,0,0,Cash,None,1,0
DN709488,PrimeCars,IND,Corporate,Sedan,2024-10-12,2024,October,2,3,2772.46,8317.38,1,2,0,Credit Card,Silver,0,0
DN709489,DriveNow,USA,Corporate,Van,2024-04-07,2024,June,63,6,4900.63,29403.78,2,0,0,Debit Card,Silver,0,0
DN709490,DriveNow,ARE,Online TA,Sedan,2026-08-30,2026,September,14,7,2671.73,18702.11,4,0,0,Credit Card,Platinum,0,0
DN709491,CityWheels,AUS,Direct,Premium SUV,2025-04-04,2025,April,1,2,5963.35,11926.7,2,0,0,UPI,None,1,1
DN709492,DriveNow,THA,Corporate,Sedan,2024-11-27,2024,December,24,7,1398.09,9786.63,3,1,0,Credit Card,None,1,0
DN709493,PrimeCars,USA,Online TA,SUV,2024-02-05,2024,May,89,5,4133.47,20667.35,5,0,0,Debit Card,None,0,1
DN709494,PrimeCars,ARE,Offline TA/TO,Luxury,2025-09-23,2025,October,32,4,5235.72,20942.88,1,0,0,Corporate Billing,Gold,0,0
DN709495,DriveNow,ZAF,Offline TA/TO,Premium SUV,2024-01-31,2024,April,67,7,5151.44,36060.08,2,0,0,Credit Card,None,1,0
DN709496,EcoRent,ARE,Corporate,Hatchback,2026-08-17,2026,September,33,5,1376.88,6884.4,2,0,0,Debit Card,Silver,0,1
DN709497,DriveNow,THA,Corporate,Sedan,2024-01-22,2024,February,11,3,2644.78,7934.34,2,0,0,UPI,None,0,0
DN709498,PrimeCars,AUS,Direct,Sedan,2025-01-04,2025,April,89,3,1688.62,5065.86,2,0,0,Credit Card,None,0,0
DN709499,EcoRent,AUS,Online TA,Van,2025-02-10,2025,May,98,11,4084.61,44930.71,4,0,0,Credit Card,None,0,0
DN709500,RoadKing,ARE,Corporate,Sedan,2025-05-11,2025,July,52,2,2038.05,4076.1,2,0,1,Debit Card,None,1,0
DN709501,DriveNow,ZAF,Online TA,Premium SUV,2025-04-15,2025,June,72,2,3934.06,7868.12,2,1,0,Credit Card,None,1,0
DN709502,PrimeCars,DEU,Corporate,Hatchback,2026-07-22,2026,August,16,4,1650.25,6601.0,1,0,0,Credit Card,Platinum,1,0
DN709503,DriveNow,FRA,Direct,Hatchback,2024-07-07,2024,September,65,7,1502.62,10518.34,2,1,0,Credit Card,None,0,0
DN709504,PrimeCars,USA,Offline TA/TO,Hatchback,2024-05-22,2024,October,146,3,1863.09,5589.27,2,0,0,UPI,Silver,1,0
DN709505,PrimeCars,ARE,Direct,Hatchback,2025-03-04,2025,March,16,7,1619.13,11333.91,2,0,0,UPI,None,0,0
DN709506,PrimeCars,SGP,Corporate,Sedan,2025-04-21,2025,May,19,4,2123.52,8494.08,3,0,1,Debit Card,None,0,0
DN709507,DriveNow,IND,Corporate,Sedan,2026-04-09,2026,June,79,4,2154.67,8618.68,2,1,0,Credit Card,None,1,0
DN709508,DriveNow,GBR,Offline TA/TO,SUV,2026-09-02,2026,September,19,8,3438.21,27505.68,2,3,0,Debit Card,None,0,0
DN709509,DriveNow,IND,Corporate,SUV,2024-03-06,2024,April,31,2,3315.66,6631.32,3,0,0,UPI,Silver,0,0
DN709510,RoadKing,IND,Offline TA/TO,Luxury,2024-11-11,2024,December,38,10,9062.11,90621.1,2,1,0,Cash,None,0,0
DN709511,DriveNow,USA,Corporate,Van,2024-11-05,2024,November,6,8,4252.06,34016.48,1,1,0,UPI,Silver,0,1
DN709512,PrimeCars,SGP,Loyalty Club,Van,2026-04-23,2026,June,58,3,3067.74,9203.22,3,0,0,Credit Card,Silver,0,0
DN709513,PrimeCars,IND,Offline TA/TO,SUV,2024-10-05,2025,January,94,5,4073.77,20368.85,2,0,0,Credit Card,None,0,0
DN709514,DriveNow,IND,Direct,Van,2025-12-08,2026,February,78,12,3910.05,46920.6,3,3,0,Cash,None,0,1
DN709515,DriveNow,ZAF,Direct,Luxury,2026-11-04,2026,November,13,9,8895.01,80055.09,3,0,0,Credit Card,None,0,1
DN709516,PrimeCars,IND,Direct,Sedan,2026-02-22,2026,April,62,4,2148.43,8593.72,1,0,0,Debit Card,Gold,0,1
DN709517,DriveNow,GBR,Corporate,Sedan,2024-03-15,2024,April,36,10,2711.28,27112.8,4,0,0,Debit Card,None,0,0
DN709518,RoadKing,ZAF,Direct,Premium SUV,2025-10-18,2025,October,10,2,4430.73,8861.46,2,0,0,Credit Card,None,0,1
DN709519,CityWheels,ARE,Corporate,SUV,2025-03-28,2025,April,29,2,4027.22,8054.44,5,0,0,Cash,None,0,0
DN709520,EcoRent,SGP,Direct,Sedan,2025-09-05,2025,September,23,6,2445.27,14671.62,1,0,0,UPI,None,0,0
DN709521,CityWheels,SGP,Online TA,Premium SUV,2024-08-13,2025,January,163,5,5585.43,27927.15,3,0,1,Debit Card,Gold,0,1
DN709522,EcoRent,FRA,Online TA,Sedan,2025-06-02,2025,September,106,4,2033.78,8135.12,1,0,0,Credit Card,None,0,1
DN709523,CityWheels,IND,Offline TA/TO,Hatchback,2026-05-18,2026,July,68,8,1489.79,11918.32,2,0,0,Credit Card,None,0,0
DN709524,CityWheels,IND,Offline TA/TO,Sedan,2026-07-18,2026,October,90,2,2054.15,4108.3,2,0,0,Debit Card,Platinum,0,0
DN709525,RoadKing,SGP,Corporate,Sedan,2025-01-03,2025,January,18,2,1601.15,3202.3,2,0,0,UPI,None,0,0
DN709526,CityWheels,MYS,Direct,SUV,2025-11-06,2025,December,37,5,3574.69,17873.45,3,0,0,UPI,Platinum,0,0
DN709527,DriveNow,IND,Offline TA/TO,SUV,2024-12-03,2024,December,5,9,2743.41,24690.69,2,0,1,Credit Card,Silver,1,0
DN709528,CityWheels,IND,Offline TA/TO,Van,2024-01-30,2024,February,17,12,3543.64,42523.68,2,1,0,Debit Card,None,1,0
DN709529,EcoRent,MYS,Online TA,Sedan,2024-10-11,2025,January,96,1,2630.77,2630.77,2,0,1,Corporate Billing,None,1,1
DN709530,EcoRent,AUS,Offline TA/TO,Sedan,2025-11-02,2025,November,16,11,2928.82,32217.02,3,2,0,Credit Card,None,0,0
DN709531,RoadKing,GBR,Offline TA/TO,Luxury,2025-02-09,2025,March,24,8,7948.92,63591.36,2,0,0,UPI,Silver,1,0
DN709532,PrimeCars,DEU,Corporate,Hatchback,2024-05-25,2024,August,88,1,1375.03,1375.03,3,0,0,Credit Card,Platinum,0,1
DN709533,CityWheels,SGP,Corporate,Luxury,2026-05-21,2026,July,63,5,11574.39,57871.95,2,0,0,Cash,Silver,0,0
DN709534,EcoRent,USA,Corporate,SUV,2026-04-30,2026,May,20,2,3752.12,7504.24,3,0,0,Credit Card,Silver,0,0
DN709535,CityWheels,MYS,Direct,SUV,2024-02-06,2024,March,34,2,3729.27,7458.54,1,0,0,UPI,Platinum,0,1
DN709536,DriveNow,IND,Direct,Premium SUV,2025-01-22,2025,February,29,10,5391.88,53918.8,2,0,0,Credit Card,Silver,0,0
DN709537,DriveNow,SGP,Direct,Premium SUV,2024-12-23,2025,January,26,2,4039.93,8079.86,2,0,0,Credit Card,Gold,0,1
DN709538,PrimeCars,IND,Offline TA/TO,Premium SUV,2025-10-10,2025,December,73,13,4894.08,63623.04,2,0,0,UPI,Gold,0,0
DN709539,PrimeCars,IND,Online TA,Hatchback,2024-05-19,2024,June,20,5,1056.63,5283.15,2,0,0,Credit Card,None,0,0
DN709540,CityWheels,IND,Direct,Sedan,2024-02-25,2024,May,81,9,2479.16,22312.44,2,0,1,UPI,None,1,0
DN709541,DriveNow,IND,Direct,Van,2026-10-03,2026,October,13,8,3632.24,29057.92,1,0,0,Credit Card,Gold,0,0
DN709542,DriveNow,AUS,Direct,Sedan,2026-09-07,2026,October,34,1,2807.59,2807.59,2,2,0,UPI,None,0,0
DN709543,DriveNow,THA,Corporate,Van,2026-12-16,2026,December,4,6,3963.18,23779.08,2,0,0,Credit Card,Silver,0,0
DN709544,RoadKing,AUS,Online TA,Sedan,2024-08-25,2024,September,7,9,2377.95,21401.55,2,0,1,Debit Card,Silver,0,0
DN709545,RoadKing,AUS,Corporate,Hatchback,2024-09-03,2024,September,13,10,1774.75,17747.5,1,0,0,Corporate Billing,Platinum,1,0
DN709546,CityWheels,AUS,Corporate,SUV,2025-12-16,2026,January,17,6,3293.53,19761.18,2,3,0,Debit Card,Silver,1,0
DN709547,DriveNow,SGP,Online TA,Hatchback,2024-05-13,2024,June,29,6,1186.93,7121.58,3,1,0,Credit Card,None,0,0
DN709548,EcoRent,IND,Direct,Luxury,2025-06-26,2025,August,48,2,6598.48,13196.96,3,0,0,Debit Card,Silver,1,0
DN709549,DriveNow,AUS,Corporate,Premium SUV,2026-01-26,2026,April,84,1,1983.5,1983.5,4,0,0,UPI,Silver,0,0
DN709550,CityWheels,IND,Online TA,Sedan,2024-08-19,2024,November,86,3,2256.19,6768.57,1,0,1,UPI,None,0,0
DN709551,DriveNow,AUS,Corporate,Sedan,2026-02-19,2026,April,53,4,2112.83,8451.32,1,0,0,Debit Card,Platinum,0,0
DN709552,CityWheels,THA,Direct,Hatchback,2024-04-03,2024,April,17,8,1629.64,13037.12,2,0,0,UPI,None,0,0
DN709553,EcoRent,FRA,Online TA,Premium SUV,2024-04-05,2024,June,66,3,5823.96,17471.88,2,0,0,Credit Card,None,0,0
DN709554,PrimeCars,IND,Offline TA/TO,Hatchback,2026-05-09,2026,August,104,4,1504.17,6016.68,1,0,0,UPI,None,0,0
DN709555,CityWheels,IND,Offline TA/TO,Hatchback,2025-11-22,2025,November,5,8,1264.14,10113.12,1,0,0,Credit Card,None,0,0
DN709556,PrimeCars,IND,Direct,SUV,2026-12-14,2026,December,7,4,3473.28,13893.12,1,0,0,Credit Card,Silver,1,0
DN709557,EcoRent,ARE,Online TA,Sedan,2024-07-14,2024,October,87,4,2254.07,9016.28,2,0,0,Corporate Billing,None,0,0
DN709558,CityWheels,GBR,Corporate,SUV,2024-07-24,2024,September,39,3,2769.37,8308.11,2,0,0,Credit Card,None,0,1
DN709559,PrimeCars,GBR,Direct,SUV,2025-03-13,2025,April,35,5,3159.31,15796.55,1,0,0,Corporate Billing,Silver,0,0
DN709560,EcoRent,ARE,Corporate,SUV,2025-02-24,2025,April,47,3,2666.01,7998.03,4,0,0,UPI,None,0,0
DN709561,EcoRent,DEU,Corporate,SUV,2025-06-07,2025,July,30,7,3486.6,24406.2,5,1,0,UPI,Silver,0,0
DN709562,EcoRent,IND,Corporate,SUV,2025-04-02,2025,May,37,5,4019.93,20099.65,1,0,0,Cash,Silver,0,1
DN709563,EcoRent,ARE,Direct,SUV,2023-12-03,2024,January,44,2,3053.19,6106.38,2,0,0,Cash,Gold,0,0
DN709564,DriveNow,IND,Corporate,Sedan,2024-07-29,2024,December,132,1,2005.4,2005.4,3,0,0,Corporate Billing,None,0,0
DN709565,DriveNow,AUS,Online TA,SUV,2024-03-09,2024,May,64,1,3755.93,3755.93,2,0,0,Credit Card,Silver,0,0
DN709566,PrimeCars,THA,Direct,Premium SUV,2026-07-31,2026,August,12,2,5058.14,10116.28,2,0,0,Debit Card,None,1,1
DN709567,RoadKing,SGP,Online TA,Van,2024-01-14,2024,April,80,10,4195.28,41952.8,2,0,0,UPI,Silver,0,1
DN709568,DriveNow,IND,Corporate,Hatchback,2025-07-27,2025,September,63,2,1465.67,2931.34,1,0,0,UPI,None,0,0
DN709569,RoadKing,GBR,Direct,Sedan,2024-02-04,2024,March,38,7,2589.32,18125.24,2,0,0,UPI,None,0,1
DN709570,DriveNow,IND,Loyalty Club,Sedan,2024-10-09,2024,November,24,3,2233.94,6701.82,2,0,0,Credit Card,Platinum,0,0
DN709571,CityWheels,THA,Direct,SUV,2024-01-11,2024,May,113,4,3296.02,13184.08,1,0,0,Debit Card,Gold,0,0
DN709572,PrimeCars,IND,Corporate,Premium SUV,2024-05-24,2024,June,25,9,5171.75,46545.75,2,1,0,UPI,Platinum,0,0
DN709573,EcoRent,USA,Loyalty Club,Van,2026-08-26,2026,September,9,5,3044.0,15220.0,2,0,0,Debit Card,Gold,0,1
DN709574,EcoRent,GBR,Direct,SUV,2024-07-25,2024,October,79,11,2669.88,29368.68,2,0,1,Corporate Billing,Silver,0,0
DN709575,RoadKing,DEU,Corporate,SUV,2025-06-20,2025,July,27,2,3107.97,6215.94,2,0,0,Debit Card,None,0,0
DN709576,RoadKing,SGP,Offline TA/TO,SUV,2025-01-28,2025,May,97,5,3744.09,18720.45,2,1,0,UPI,None,0,0
DN709577,DriveNow,IND,Direct,Sedan,2023-12-08,2024,January,40,1,2492.58,2492.58,2,0,0,Cash,Platinum,1,1
DN709578,DriveNow,ARE,Online TA,SUV,2024-10-15,2024,November,35,4,2952.14,11808.56,3,0,0,Corporate Billing,None,0,1
DN709579,DriveNow,FRA,Direct,Sedan,2025-02-20,2025,May,79,5,2937.44,14687.2,2,0,0,Credit Card,Silver,0,0
DN709580,EcoRent,SGP,Corporate,Hatchback,2025-07-07,2025,September,58,5,1774.84,8874.2,4,0,0,Credit Card,None,0,0
DN709581,EcoRent,USA,Corporate,Van,2024-04-11,2024,May,40,7,4129.33,28905.31,2,0,0,Credit Card,Gold,1,0
DN709582,PrimeCars,USA,Loyalty Club,Sedan,2025-07-10,2025,July,17,8,2117.29,16938.32,3,0,0,UPI,Gold,0,0
DN709583,RoadKing,ZAF,Online TA,Sedan,2024-06-10,2024,July,46,6,3234.93,19409.58,3,0,0,Debit Card,Gold,0,0
DN709584,EcoRent,ARE,Direct,Sedan,2025-04-27,2025,May,17,3,2387.1,7161.3,1,0,0,Cash,None,0,0
DN709585,RoadKing,IND,Offline TA/TO,Hatchback,2024-06-07,2024,August,63,7,1288.86,9022.02,3,0,1,UPI,None,1,1
DN709586,DriveNow,SGP,Online TA,Hatchback,2024-06-07,2024,August,77,3,1686.43,5059.29,2,0,0,Credit Card,None,0,0
DN709587,RoadKing,IND,Direct,Premium SUV,2026-04-23,2026,May,16,9,4713.8,42424.2,2,0,0,Debit Card,None,1,0
DN709588,CityWheels,SGP,Online TA,Van,2026-02-14,2026,May,80,3,4566.84,13700.52,1,0,0,Debit Card,None,0,0
DN709589,EcoRent,SGP,Direct,Premium SUV,2024-03-03,2024,July,145,5,4194.91,20974.55,2,2,0,Corporate Billing,None,1,0
DN709590,PrimeCars,DEU,Corporate,SUV,2025-05-31,2025,July,36,14,2929.73,41016.22,2,0,0,Credit Card,None,0,0
DN709591,RoadKing,GBR,Online TA,Van,2024-12-08,2025,March,101,1,3237.92,3237.92,2,0,0,Credit Card,Silver,1,0
DN709592,PrimeCars,FRA,Corporate,Hatchback,2024-03-20,2024,May,66,1,1612.5,1612.5,2,0,0,UPI,None,0,0
DN709593,EcoRent,USA,Direct,Sedan,2024-04-12,2024,April,7,4,2419.29,9677.16,2,1,0,Credit Card,None,0,1
DN709594,RoadKing,IND,Direct,Hatchback,2023-12-16,2024,January,27,3,1868.06,5604.18,2,1,0,UPI,Silver,1,0
DN709595,EcoRent,JPN,Loyalty Club,Hatchback,2024-04-11,2024,April,13,8,1827.11,14616.88,2,0,0,Credit Card,None,0,0
DN709596,EcoRent,THA,Offline TA/TO,Van,2025-05-05,2025,June,27,6,4139.46,24836.76,2,0,1,Debit Card,Silver,1,0
DN709597,EcoRent,IND,Corporate,Sedan,2025-06-04,2025,June,2,4,2181.24,8724.96,4,1,0,Credit Card,Gold,1,0
DN709598,EcoRent,MYS,Offline TA/TO,SUV,2025-08-11,2025,August,7,6,2035.12,12210.72,3,0,0,Debit Card,Gold,0,0
DN709599,RoadKing,USA,Offline TA/TO,SUV,2024-06-09,2024,August,69,5,2834.11,14170.55,2,0,0,UPI,None,0,0
DN709600,PrimeCars,IND,Loyalty Club,Hatchback,2026-11-12,2026,December,38,7,1187.7,8313.9,2,0,0,Corporate Billing,None,0,1
DN709601,PrimeCars,IND,Direct,Premium SUV,2025-01-23,2025,March,40,7,6200.15,43401.05,2,0,0,Debit Card,Silver,0,0
DN709602,CityWheels,IND,Corporate,Hatchback,2024-01-07,2024,April,87,3,1869.78,5609.34,2,0,0,Cash,Silver,0,0
DN709603,RoadKing,SGP,Corporate,Sedan,2025-07-22,2025,September,50,5,1893.62,9468.1,3,0,0,UPI,Silver,0,0
DN709604,CityWheels,THA,Loyalty Club,Hatchback,2026-08-01,2026,August,27,4,1830.05,7320.2,1,0,0,Credit Card,None,0,0
DN709605,DriveNow,USA,Corporate,SUV,2025-05-14,2025,July,54,9,3040.84,27367.56,3,0,0,UPI,None,0,1
DN709606,PrimeCars,AUS,Offline TA/TO,SUV,2024-07-07,2024,September,61,8,4598.67,36789.36,4,0,0,Credit Card,None,0,0
DN709607,DriveNow,IND,Corporate,Premium SUV,2025-02-06,2025,March,47,10,5353.67,53536.7,2,0,0,Corporate Billing,None,0,0
DN709608,EcoRent,MYS,Corporate,SUV,2025-12-25,2026,January,20,5,3379.88,16899.4,2,0,0,Credit Card,Gold,1,1
DN709609,CityWheels,IND,Corporate,SUV,2025-10-21,2025,November,28,3,2584.65,7753.95,2,1,0,Credit Card,None,0,0
DN709610,CityWheels,IND,Direct,Hatchback,2025-08-25,2025,November,73,4,1683.94,6735.76,4,0,0,Debit Card,Silver,0,0
DN709611,EcoRent,ARE,Corporate,Premium SUV,2024-08-21,2024,December,113,11,5265.75,57923.25,2,0,0,Credit Card,None,0,0
DN709612,EcoRent,USA,Online TA,Hatchback,2023-12-28,2024,March,87,10,1859.96,18599.6,1,0,0,UPI,None,0,1
DN709613,PrimeCars,DEU,Loyalty Club,SUV,2025-05-31,2025,August,70,6,3900.95,23405.7,5,0,0,Corporate Billing,None,1,0
DN709614,RoadKing,IND,Corporate,Sedan,2026-06-22,2026,September,74,10,2538.32,25383.2,1,0,1,Credit Card,None,0,0
DN709615,PrimeCars,ARE,Loyalty Club,Premium SUV,2024-07-26,2024,October,67,1,4315.61,4315.61,3,0,0,Cash,None,0,0
DN709616,EcoRent,FRA,Loyalty Club,Premium SUV,2024-08-12,2024,September,42,4,4503.82,18015.28,3,0,0,Corporate Billing,Silver,0,0
DN709617,EcoRent,JPN,Online TA,SUV,2025-02-18,2025,May,80,7,3704.47,25931.29,2,0,0,Debit Card,None,0,0
DN709618,CityWheels,THA,Offline TA/TO,SUV,2024-08-26,2024,October,39,9,2962.27,26660.43,1,2,1,UPI,Platinum,0,0
DN709619,EcoRent,IND,Online TA,Sedan,2023-10-23,2024,January,76,10,2535.26,25352.6,3,1,0,Debit Card,None,0,0
DN709620,EcoRent,IND,Loyalty Club,Sedan,2023-12-18,2024,March,99,6,2561.52,15369.12,4,0,0,Credit Card,None,0,0
DN709621,CityWheels,IND,Corporate,Sedan,2024-11-02,2024,November,25,3,2793.73,8381.19,1,0,0,UPI,None,0,0
DN709622,EcoRent,THA,Loyalty Club,Sedan,2025-02-28,2025,May,86,5,1800.31,9001.55,3,2,0,Credit Card,None,0,0
DN709623,EcoRent,IND,Online TA,SUV,2024-04-11,2024,April,1,2,2507.15,5014.3,3,0,1,Debit Card,Silver,1,1
DN709624,EcoRent,SGP,Offline TA/TO,Hatchback,2024-03-24,2024,May,61,7,2470.56,17293.92,2,0,1,UPI,None,1,0
DN709625,PrimeCars,JPN,Offline TA/TO,Sedan,2024-10-12,2025,January,95,6,2440.9,14645.4,2,1,1,Debit Card,Silver,0,0
DN709626,PrimeCars,USA,Direct,Hatchback,2025-07-26,2025,August,33,9,1565.65,14090.85,5,0,0,Cash,Silver,0,0
DN709627,DriveNow,IND,Corporate,Van,2025-04-15,2025,May,36,2,4221.46,8442.92,3,0,0,Corporate Billing,Silver,1,0
DN709628,EcoRent,IND,Online TA,Sedan,2025-08-24,2025,September,23,3,1335.31,4005.93,3,0,0,Credit Card,None,0,1
DN709629,DriveNow,IND,Direct,SUV,2026-09-23,2026,October,8,2,3048.59,6097.18,2,1,0,UPI,None,0,0
DN709630,DriveNow,USA,Loyalty Club,Luxury,2024-12-11,2025,March,92,3,7954.77,23864.31,2,0,0,Debit Card,Gold,0,0
DN709631,PrimeCars,GBR,Direct,Sedan,2025-03-15,2025,June,102,1,2644.28,2644.28,4,0,0,UPI,Silver,1,0
DN709632,EcoRent,JPN,Online TA,Hatchback,2024-01-17,2024,February,22,3,1620.9,4862.7,2,0,0,UPI,None,1,1
DN709633,PrimeCars,THA,Corporate,Luxury,2024-10-11,2024,November,21,3,7482.03,22446.09,2,0,0,Credit Card,Silver,0,0
DN709634,CityWheels,SGP,Offline TA/TO,Sedan,2024-05-15,2024,June,27,4,2939.11,11756.44,4,3,0,Corporate Billing,Gold,1,0
DN709635,PrimeCars,IND,Direct,Premium SUV,2026-06-02,2026,September,101,3,4634.54,13903.62,2,0,0,Credit Card,None,0,0
DN709636,EcoRent,THA,Online TA,SUV,2026-02-25,2026,April,53,2,3157.38,6314.76,2,0,1,Credit Card,Silver,0,0
DN709637,CityWheels,IND,Loyalty Club,Hatchback,2026-06-24,2026,July,22,2,1493.23,2986.46,2,0,0,UPI,Gold,0,0
DN709638,CityWheels,GBR,Offline TA/TO,SUV,2025-03-26,2025,June,93,7,3909.84,27368.88,4,0,0,UPI,Gold,0,0
DN709639,CityWheels,USA,Corporate,SUV,2025-11-16,2025,November,7,4,3343.67,13374.68,2,2,0,Credit Card,Gold,0,0
DN709640,PrimeCars,IND,Corporate,Sedan,2025-10-02,2025,October,5,8,3337.42,26699.36,1,0,0,Credit Card,Silver,0,0
DN709641,EcoRent,IND,Offline TA/TO,SUV,2024-12-26,2025,February,39,2,4250.39,8500.78,2,0,0,Corporate Billing,None,0,0
DN709642,DriveNow,AUS,Direct,SUV,2026-11-27,2026,December,16,6,3357.5,20145.0,2,0,0,UPI,Gold,0,0
DN709643,CityWheels,SGP,Corporate,Sedan,2025-05-22,2025,July,41,3,2386.4,7159.2,4,0,1,UPI,None,0,0
DN709644,CityWheels,ARE,Loyalty Club,SUV,2023-12-17,2024,January,20,7,4312.27,30185.89,2,2,0,Debit Card,Platinum,1,0
DN709645,PrimeCars,JPN,Corporate,Sedan,2025-01-11,2025,February,34,6,3209.05,19254.3,2,0,0,Cash,None,0,0
DN709646,PrimeCars,FRA,Direct,Premium SUV,2025-08-31,2025,September,9,6,5715.69,34294.14,1,0,0,UPI,None,0,0
DN709647,EcoRent,GBR,Online TA,Sedan,2024-09-02,2024,October,34,3,2009.19,6027.57,2,0,0,Cash,None,0,0
DN709648,EcoRent,ZAF,Offline TA/TO,Luxury,2024-11-01,2024,November,5,8,8526.32,68210.56,4,0,0,Credit Card,None,0,1
DN709649,EcoRent,MYS,Corporate,Sedan,2025-12-14,2026,January,32,6,2888.32,17329.92,4,0,0,Cash,None,0,0
DN709650,EcoRent,AUS,Direct,Hatchback,2024-05-08,2024,July,54,8,1433.02,11464.16,2,0,0,Credit Card,Silver,0,0
DN709651,RoadKing,IND,Direct,SUV,2025-05-14,2025,June,35,5,3616.66,18083.3,2,0,0,Credit Card,Platinum,1,0
DN709652,DriveNow,IND,Offline TA/TO,Sedan,2024-04-20,2024,May,37,1,2053.74,2053.74,2,1,1,UPI,None,1,1
DN709653,PrimeCars,IND,Corporate,Hatchback,2024-04-15,2024,April,10,1,2200.93,2200.93,2,0,0,Credit Card,None,0,0
DN709654,RoadKing,GBR,Loyalty Club,Hatchback,2025-05-07,2025,August,101,3,1398.45,4195.35,2,0,0,Cash,Gold,0,1
DN709655,RoadKing,IND,Online TA,Sedan,2024-01-04,2024,March,59,5,2300.94,11504.7,2,0,0,UPI,None,0,1
DN709656,EcoRent,USA,Direct,Hatchback,2025-04-26,2025,June,57,11,1577.77,17355.47,2,0,0,UPI,None,0,0
DN709657,EcoRent,IND,Corporate,SUV,2025-10-18,2025,December,46,3,3256.97,9770.91,4,0,0,Debit Card,Silver,0,0
DN709658,CityWheels,ARE,Direct,SUV,2024-11-13,2025,January,54,1,2771.54,2771.54,2,0,0,Credit Card,None,0,0
DN709659,DriveNow,IND,Corporate,Sedan,2026-02-28,2026,April,46,8,2705.43,21643.44,2,0,0,Credit Card,None,1,0
DN709660,PrimeCars,IND,Direct,Sedan,2025-03-08,2025,June,105,8,2537.25,20298.0,3,0,0,Debit Card,None,1,0
DN709661,DriveNow,ARE,Corporate,Premium SUV,2025-07-04,2025,July,23,4,4786.57,19146.28,5,0,0,UPI,Silver,0,1
DN709662,CityWheels,DEU,Direct,Hatchback,2024-03-29,2024,July,97,1,1318.54,1318.54,2,0,1,Debit Card,Silver,0,0
DN709663,RoadKing,SGP,Loyalty Club,Premium SUV,2026-10-07,2026,November,46,15,3941.75,59126.25,1,0,0,UPI,None,1,0
DN709664,EcoRent,ARE,Direct,SUV,2026-05-24,2026,July,45,2,3052.28,6104.56,2,0,0,Credit Card,Silver,0,1
DN709665,RoadKing,IND,Corporate,Premium SUV,2026-10-28,2026,November,6,2,5476.0,10952.0,2,0,0,Debit Card,None,1,0
DN709666,EcoRent,IND,Direct,Luxury,2025-01-07,2025,May,136,4,9711.74,38846.96,3,0,0,Credit Card,Gold,0,0
DN709667,PrimeCars,ARE,Online TA,Hatchback,2024-08-22,2024,August,6,3,1768.06,5304.18,3,3,0,UPI,None,0,1
